Hugo_Symbol	TCGA-AA-3977-01	TCGA-AA-3560-01	TCGA-AA-3543-01	TCGA-AA-3695-01	TCGA-AA-3875-01	TCGA-AA-3684-01	TCGA-AA-3531-01	TCGA-AA-3532-01	TCGA-A6-2678-01	TCGA-AA-3861-01	TCGA-A6-2677-01	TCGA-AA-3842-01	TCGA-AA-3848-01	TCGA-AA-3521-01	TCGA-AA-3544-01	TCGA-AA-3520-01	TCGA-AA-3538-01	TCGA-A6-2672-01	TCGA-AA-3856-01	TCGA-AA-3666-01	TCGA-AA-3858-01	TCGA-AA-3870-01	TCGA-AA-3679-01	TCGA-AA-3516-01	TCGA-AA-3530-01	TCGA-AA-3524-01	TCGA-AA-3681-01	TCGA-AA-3542-01	TCGA-AA-3548-01	TCGA-A6-2676-01	TCGA-AA-3525-01	TCGA-A6-2670-01	TCGA-AA-3837-01	TCGA-AA-3970-01	TCGA-AA-3522-01	TCGA-AA-3866-01	TCGA-AA-3854-01	TCGA-AA-3833-01	TCGA-AA-3685-01	TCGA-AA-3675-01	TCGA-AA-3519-01	TCGA-AA-3814-01	TCGA-AA-3852-01	TCGA-AA-3552-01	TCGA-A6-3808-01	TCGA-AA-3860-01	TCGA-AA-3850-01	TCGA-AA-3680-01	TCGA-AA-3692-01	TCGA-A6-3810-01	TCGA-AA-3529-01	TCGA-AA-3715-01	TCGA-AA-3877-01	TCGA-AA-3526-01	TCGA-AA-3976-01	TCGA-AA-3846-01	TCGA-AA-3982-01	TCGA-AA-3872-01	TCGA-AA-3941-01	TCGA-AA-3971-01	TCGA-AA-3696-01	TCGA-AA-3534-01	TCGA-AA-3939-01	TCGA-AA-3527-01	TCGA-AA-3867-01	TCGA-AA-3815-01	TCGA-AA-3553-01	TCGA-AA-3845-01	TCGA-AA-3955-01	TCGA-AA-3819-01	TCGA-AA-3518-01	TCGA-AA-3949-01	TCGA-A6-2674-01	TCGA-AA-3812-01	TCGA-AA-3869-01	TCGA-AA-3562-01	TCGA-AA-3956-01	TCGA-AA-3844-01	TCGA-AA-3818-01	TCGA-AA-3947-01	TCGA-AA-3514-01	TCGA-AA-3556-01	TCGA-AA-3831-01	TCGA-AA-3672-01	TCGA-A6-3809-01
hsa-miR-23b	11.79156991	11.14210706	10.23481743	11.04848687	10.67860014	11.25029842	10.26209485	10.96072599	11.16741815	11.43775207	11.07079181	11.62890115	11.10590851	10.74146699	11.73470962	11.15355203	10.88340699	9.93957921	11.33817925	11.52796564	11.53576138	11.92888844	10.78217919	11.03617361	11.76652891	10.32305476	10.82017896	10.86959384	12.20089861	9.05528244	10.70043972	10.92703717	11.05392588	11.06137119	10.79766153	11.3392933	11.13314221	10.78381676	11.44656641	11.33147682	10.5526691	11.07012094	11.93110683	11.02652344	11.04507705	11.01611184	11.06474276	10.48582931	10.75238065	11.50432245	11.32979634	10.56319627	11.49034951	11.73131903	11.38909352	11.22641219	11.61194694	10.82177398	11.88569637	10.67242534	11.71596199	12.05596023	10.78790256	10.87498135	11.08347933	11.24138736	10.3553511	12	10.94909716	10.98156728	10.19229281	10.45121111	9.59618976	11.05256805	11.77889848	11.05663772	11.15608308	10.79279029	10.76487159	10.32867493	11.34374092	11.08281434	10.82575383	11.02167404	10.54303182
hsa-miR-27b*	5.169925	3	3.80735492	2.80735492	3.80735492	3.45943162	1	4	4.08746284	3.32192809	1.5849625	4.39231742	3.32192809	3.70043972	4.5849625	4.45943162	2.80735492	4.52356196	3.9068906	5.08746284	3	2	3.45943162	5.95419631	3	3.9068906	4.08746284	3.80735492	4	1.5849625	4.45943162	3.70043972	3.169925	2	3.80735492	3.45943162	4.169925	3.80735492	3.70043972	4	4.24792751	3.5849625	5.12928302	3.5849625	2.32192809	3.32192809	4.45943162	3.70043972	4.169925	0	3.32192809	2.5849625	2.5849625	4.70043972	3.32192809	3.80735492	3.45943162	2.32192809	4.32192809	3.80735492	3.9068906	4.95419631	3.9068906	3.45943162	3.45943162	3.45943162	3.169925	4.7548875	4.32192809	4.32192809	3.70043972	3.32192809	1.5849625	2.32192809	4.5849625	4.169925	1.5849625	3	3.9068906	3.9068906	4.169925	4.64385619	3.9068906	3.169925	3.169925
hsa-miR-27b	12.17492568	9.37937837	8.48381578	11.47218312	10.73724734	10.11634396	8.98299357	10.04439412	10.14082977	11.91401133	9.02513956	12.18611424	11.2708793	9.00281502	10.18982456	9.18735207	9.5372184	8.4429435	11.75947212	9.89481776	11.67683861	11.22158712	11.10852446	10.01402047	11.21977355	9.25029842	10.36741475	9.71938882	10.3376219	7.87036472	9.54496443	9.3858624	10.30720081	10.83289001	9.54496443	11.12541347	11.53915881	11.64700864	11.29001885	11.43201985	9.89784546	11.08812569	12.09934781	10.2644426	11.39231742	11.23959853	10.52160044	9.95274125	11.39606956	11.26912668	9.80413102	10.39339046	11.41996018	10.14210706	11.61700823	11.85018684	10.99647349	10.58683979	11.86263736	11.11569395	10.29920802	10.04848687	12.20273604	9.89935692	10.64295422	11.23780747	9.28308835	12.67551604	10.93957921	11.14784089	8.74483384	9.79928162	8.69348696	11.0986901	11.64430696	10.28308835	11.11243951	11.03273453	11.89481776	10.38046107	10.39339046	10.19721669	11.23481743	10.37937837	10.55458885
hsa-miR-30b	7.60733031	6.56985561	7.29462075	8.62205182	8.76818432	7.41785251	6.71424552	8.18487534	7.96578428	7.73470962	7.4918531	8.9068906	8.65821148	7	8.65463603	6.30378075	8.27146303	6.78135971	10.13955135	7.57742883	8.72451385	8.21431912	8.57364719	8.47573343	8.70043972	7.98868469	8.58871464	8.6110248	7.56985561	7.39231742	6.88264305	7.51569984	7.83920379	8.9248125	7.15987134	7.21916852	8.36194377	7.97154355	8.40514146	7.74819285	7.71424552	7.62205182	8.25738784	7.98868469	7.11894107	8.73470962	7.40087944	8.027906	9.42836017	7.67242534	7.51569984	8.34872815	7.65105169	6.62935662	8.4918531	9.11374217	9.39231742	7.6794801	8.99717948	9.80251637	7.43462823	7.97154355	9.18487534	7.04439412	8.6110248	7.91288934	8.74483384	9.19721669	7.68650053	8.45943162	7.62205182	7.20945337	8.04984855	7.99435344	9.6617781	7.98299357	8.62935662	9.00562455	8.43879185	7.99435344	7.85174904	7.90086681	7.57742883	7.39231742	7.47573343
hsa-miR-125b	7.95419631	6.95419631	6.22881869	7.78135971	7.36632221	8.42206477	6.08746284	7.28540222	7.20945337	6.42626475	6.79441587	8.27612441	7.29462075	7.04439412	7.94251451	7.29462075	7.26678654	6.91886324	7.84549005	6.357552	7.89481776	7.53915881	6.72792045	6.74146699	7.02236781	6.53915881	6.7548875	6.4918531	8.00562455	6.26678654	5.12928302	8.17492568	8.357552	6.357552	6.4429435	7.74146699	5.39231742	7.70735913	7.65105169	7.79441587	5.67242534	7.74819285	7.97727992	7.39231742	8.71767642	7.36632221	7.08746284	7.29462075	7.62205182	8.79766153	6.93073734	8.84862294	7.79441587	6.56985561	6.96578428	7.41785251	7.93073734	8.23840474	7.88264305	7.76155123	7.82654849	7.93663794	7.84549005	8.00562455	7.83289001	7.05528244	7.23840474	7.93663794	7.08746284	6.76818432	5.61470984	7.62205182	8.01122726	8.00562455	7.47573343	7.26678654	8.45532722	5.95419631	8.95710204	6.18982456	8.82017896	6.56985561	7.01122726	7.14974712	6.65821148
hsa-miR-128	7.20945337	6.59991284	5.45943162	6.7548875	6.72792045	5.95419631	6.97727992	5.88264305	5.12928302	6.78135971	5.857981	5.52356196	6.32192809	5.357552	6.67242534	6.71424552	6.06608919	6.12928302	5.55458885	5.70043972	6.7548875	5.12928302	7.41785251	6.42626475	6.45943162	5.64385619	6.24792751	6.18982456	6.04439412	5.9068906	5.39231742	5.67242534	5.72792045	6.82017896	5.5849625	6	5.70043972	5.9068906	6.64385619	6.78135971	6.67242534	6	6.22881869	5.08746284	5.28540222	6.22881869	5.45943162	5.20945337	6.30378075	6.30378075	6.56985561	5.72792045	6.4918531	7.06608919	6.4918531	6.39231742	6.169925	5.32192809	6.52356196	5.9068906	7.65105169	6.33985	6.53915881	5.20945337	5.70043972	6.74146699	6	6.93073734	6.95419631	6.7548875	6.26678654	5.169925	6.08746284	6.10852446	5.08746284	6.28540222	6.30378075	6.14974712	6.33985	5.67242534	6.08746284	5.95419631	6.89481776	7.45121111	7.53915881
hsa-miR-130a	5.9068906	4.5849625	4.70043972	6.39231742	5.42626475	5.80735492	4.08746284	5.24792751	5.42626475	4.5849625	4.9068906	5.97727992	5.24792751	4.95419631	5.78135971	4.39231742	5.20945337	4.169925	5.4918531	5.08746284	5.24792751	5.52356196	6	4.24792751	4.24792751	5	4.95419631	5	5.08746284	4.52356196	3.169925	6.14974712	5.9068906	4.80735492	4.39231742	4.95419631	3.32192809	5.357552	5.67242534	5.55458885	4.80735492	5.08746284	5.72792045	4.95419631	5.357552	5.70043972	5.61470984	4.7548875	5.61470984	5.52356196	4.70043972	6.169925	4.857981	4.7548875	5.9068906	5.7548875	6.24792751	4.95419631	4.32192809	5.80735492	5.42626475	5.169925	5.97727992	5.32192809	5.24792751	4.64385619	5.70043972	5.4918531	5	5.20945337	4.24792751	5.83289001	5.52356196	5.12928302	6.20945337	5	5.61470984	5.08746284	6	5.357552	6.357552	5.24792751	5.83289001	4.24792751	5.08746284
hsa-miR-132	6.76818432	5.67242534	5.93073734	6.14974712	5.169925	6.56985561	5.20945337	5.5849625	5.4918531	4.70043972	5.45943162	4.5849625	5.357552	5.08746284	6.24792751	5.72792045	5.39231742	6.98868469	4.80735492	6.32192809	5.55458885	5.357552	5.45943162	6.42626475	5.61470984	5.64385619	5.42626475	4.857981	5.61470984	6.18982456	5.80735492	5.5849625	5.4918531	5	5.39231742	5.39231742	5.357552	5.70043972	6.12928302	5.83289001	5.97727992	5.20945337	5.7548875	5.24792751	5.39231742	5.52356196	5.70043972	5.169925	5.88264305	5.857981	5.5849625	7.56224242	5.78135971	5.83289001	5.32192809	5	5.97727992	4.08746284	5.9068906	5.83289001	5.45943162	5.42626475	4.64385619	5.32192809	4.9068906	6.20945337	5.169925	6.06608919	5.78135971	6.04439412	6	6.32192809	6.12928302	5.67242534	3.80735492	5.55458885	6.10852446	5.08746284	4.857981	5.39231742	5.7548875	4.80735492	5.20945337	6.53915881	6.64385619
hsa-miR-133a	2.5849625	1.5849625	1	4.24792751	2.5849625	5.169925	0	3	1.5849625	1.5849625	2	5.04439412	3.169925	4.9068906	0	2	1.5849625	0	2.80735492	2.80735492	2.32192809	4.39231742	2.32192809	3	2	2.32192809	2.32192809	1.5849625	2.5849625	1.5849625	2.32192809	4.9068906	3.169925	2.5849625	1.5849625	5.12928302	1	5.4918531	3.32192809	2.32192809	1.5849625	4.24792751	3.169925	1.5849625	5.9068906	1.5849625	2.80735492	4	4.24792751	2.32192809	2	2.5849625	3.5849625	1	4	1.5849625	4.08746284	5.12928302	4.32192809	5.70043972	3.45943162	4	2.5849625	5.12928302	5.64385619	3.32192809	2.32192809	2.5849625	2	3.70043972	1.5849625	5.12928302	3.45943162	6.04439412	2.80735492	2	2.32192809	2.5849625	5.95419631	0	5.72792045	2.5849625	2.32192809	5.42626475	0
hsa-miR-140-5p	4.80735492	4.5849625	5.64385619	4.857981	5.80735492	5.5849625	4.70043972	5.5849625	5.70043972	5.169925	5.7548875	5.97727992	4.7548875	4.7548875	5	4.857981	5.24792751	6.50779464	5.04439412	4.7548875	5.169925	4.24792751	5.39231742	5.95419631	3.9068906	5.67242534	5.42626475	4.80735492	5.32192809	5.5849625	4.64385619	5.4918531	4.5849625	4.169925	5.04439412	4.39231742	4.5849625	5.24792751	5.08746284	5.08746284	5.12928302	4.64385619	5.39231742	5.32192809	4.52356196	4.857981	5.42626475	5	4.45943162	4.95419631	4.64385619	5.72792045	4.95419631	5.169925	4.08746284	5.95419631	5.169925	4.08746284	4.95419631	5.52356196	3.9068906	5.95419631	5.42626475	5	4.52356196	5.67242534	5.88264305	4.95419631	4.08746284	3.9068906	6.14974712	5.28540222	5.70043972	4.70043972	5.64385619	5.24792751	4.857981	4.5849625	6.04439412	5.12928302	5.67242534	5.12928302	4.95419631	4.7548875	4.9068906
hsa-miR-140-3p	8.61470984	8.18487534	8.25266543	8.24317398	8.73809226	8.36194377	7.78790256	8.43462823	8.34872815	8.95710204	8.36194377	8.93073734	8.36194377	7.53138146	8.65463603	8.29920802	8.29001885	9.25974326	8.47167521	8.43462823	8.73470962	7.76818432	9.08214904	8.40514146	8.10328781	8.08746284	8.26678654	7.86418614	8.19967234	8.51569984	8.22400167	8.08746284	8.22881869	8.58871464	8.15987134	8.31741261	8.05528244	8.54303182	8.29001885	8.61470984	8.74146699	8.22881869	8.37937837	8.47167521	8.57742883	8.357552	8.71080643	8.24317398	8.32642949	8.21916852	7.84549005	8.6794801	9.01402047	8.24792751	8.45532722	8.46760555	8.43045255	7.62205182	8.64385619	8.31288296	7.79441587	8.46352437	8.37937837	7.84549005	8.18487534	8.6183855	8.29462075	8.169925	8.59991284	8.34429591	8.41785251	8.30378075	8.87036472	7.91886324	8.35314683	8.34429591	8.54303182	8.84235034	8.73470962	8.18982456	8.65105169	8.0768156	8.65821148	8.52356196	9.13442632
hsa-miR-141*	10.13699111	9.5372184	9.14974712	9.47775827	9.64385619	8.64385619	9.33315535	8.37503943	8.77148947	10.02652344	8.52747701	10.09671515	10.39339046	8.30378075	9.03891899	8.37068741	8.4918531	9.72109919	9.46147945	10.79441587	9.45121111	6.80735492	9.64385619	9.88569637	9.77478706	9.20945337	9.33985	8.48784003	8.50382574	9.15734694	8.66533592	8.39231742	8.82336724	8.92184094	9.24079133	8.49585503	9.41996018	8.64745843	9.92777796	9.98868469	9.50382574	9.36194377	10.23361968	9.46147945	7.68650053	10.35974956	8.54689446	9.60547952	9.6128685	8.20945337	8.71424552	10.5943246	9.74483384	9.50183718	10.06069593	9.44501485	8.32642949	7.62205182	10.59898297	8.28540222	9.14210706	8.51963625	10.16616308	8.50779464	7.78135971	9.54882191	7.99435344	10.25502857	10.53332973	9.39231742	9.34872815	8.75154406	8.13442632	9.33315535	8.62570884	9.09803208	9.09539702	11.09407769	8.93957921	9.47978026	8	8.88264305	9.46147945	10.79279029	11.46760555
hsa-miR-141	9.97154355	9.80251637	10.08878824	10.31854281	10.357552	9.05256805	10.31628153	10.34096276	10.04165915	11.4236412	10.08480839	10.88417052	10.99929539	10.07948478	9.52552081	9.47978026	10.16490693	9.59618976	10.85174904	9.56985561	10.49785184	9.98013958	10.50779464	10.75739001	11.3392933	11.04028972	10.96361862	10.50084188	9.18982456	10.73978061	10.45738088	10.21310422	9.84549005	10	9.89481776	9.32642949	10.70130646	9.98013958	10.24911345	10.67419227	10.53624722	10.26209485	11.10263189	11.23720996	7.85174904	11.30435132	10.39339046	11.71553306	10.42731284	9.8963324	9.93073734	12.14529533	10.22400167	9.73131903	10.17741954	11.06608919	10.41574177	8.73131903	11.36850646	10.72024426	10.48582931	10.17242751	11.37286506	9.64385619	10.50878516	11.1711768	9.56795608	11.70303839	10.58308277	10.96144969	10.3140167	9.88874325	9.34207467	10.22520744	11.72834571	9.73131903	9.50382574	11.16679075	10.99010396	11.17804233	9.52747701	9.98156728	10.39660478	11.04712391	10.83209885
hsa-miR-142-5p	8.54689446	5.70043972	6.26678654	6.22881869	7.81378119	6.06608919	5.169925	7.31288296	6	9.09803208	5.52356196	7.24792751	8.77478706	5.04439412	7.65105169	5.52356196	6.45943162	7.09803208	7.72792045	6.78135971	7.60733031	6.89481776	6.53915881	6.65821148	7.82654849	6.30378075	6.7548875	4.52356196	6.42626475	6.88264305	5.12928302	4.70043972	7.20945337	7.31288296	7.33985	7.71424552	5.7548875	7.29462075	6.59991284	5.67242534	6	7.11894107	7.4429435	7.12928302	6.4918531	7.59991284	6.4429435	6.24792751	5.64385619	6.80735492	5.67242534	7.53138146	8.63662462	7.19967234	6.50779464	7.72792045	7.39231742	6.26678654	6.87036472	6.91886324	3.70043972	5	8.43045255	5.32192809	4.95419631	7.7548875	6.14974712	8.28077077	6.4429435	6.169925	6.10852446	6.88264305	7.62935662	6.357552	7.357552	6.52356196	8.21916852	8.04439412	7	5.61470984	5.5849625	6.12928302	7.95419631	7.11894107	8.55458885
hsa-miR-142-3p	12.32727194	10.8917837	12.60917874	10.74819285	12.97906787	12.23242093	11.36850646	13.1842555	12.21462269	13.19444908	11.80735492	12.08945048	13.96911667	11.73047014	12.4604559	11.58590145	11.6956633	13.05646837	13.20640391	12.41309898	11.75028827	11.57412044	11.40620501	12.40141288	12.63367641	12.2737956	12.47370575	10.43671154	11.86108691	12.44966454	11.58590145	11.70606427	11.84392105	12.1692987	12.91251514	13.10443495	10.63843591	12.55602699	11.90839262	11.30035256	11.57459353	12.44630793	12.86959384	12.65194861	11.28366717	12.30292446	12.67838007	12.42678889	11.44553222	11.97513146	11.20273604	12.8917837	12.50581155	12.01715639	11.21492619	12.45455634	13.15450169	11.38262403	11.54061241	13.06491114	10.05528244	11.41468524	13.29863541	11.5674808	11.34040649	13.04336911	12.32951607	13.01227534	10.93516505	12.29490788	12.21977355	13.03428313	13.10082657	11.41732512	13.06693007	12.18394547	12.1692987	12.79095933	12.15386866	12.16835873	10.93590168	11.76777065	12.54424001	12.02271457	12.84999144
hsa-miR-143*	8.88874325	8.04439412	6.98868469	10.06069593	8.62570884	10.45943162	7.9068906	9.03617361	8.55074679	8.38370429	8.77148947	10.509775	9.12153352	9.42206477	8.64745843	8.58871464	8.57364719	7.5849625	8.91288934	8.6183855	9.45738088	9.50581155	9.02513956	7.88264305	8.70735913	8.50382574	8.48381578	8.29462075	8.6617781	7.62935662	6.76818432	9.31741261	9.62935662	8.36194377	8.21916852	10.2467406	7.82017896	9.50779464	9.51963625	9.26678654	8.33091688	9.35314683	9.82972274	9.06069593	10.59991284	9.13442632	8.96289601	8.81378119	9.54689446	9.61654884	8.66888498	9.78463485	10.35314683	8.66533592	9.37503943	9.10852446	9.00281502	10.06339508	9.20945337	9.22400167	8.79766153	9.31514956	9.96000193	9.5980525	9.38154295	8.6794801	8.40087944	9.56795608	8.89481776	8.85174904	7.11894107	9.79279029	8.79766153	10.32979634	8.39660478	8.82336724	9.50183718	8.61470984	10.70303839	8.19475685	9.90388185	8	9.55842071	9.92332749	8.18982456
hsa-miR-143	17.57980942	15.64447596	13.56498304	17.45598535	16.65084139	17.574357	15.22641219	16.080651	15.86103843	16.8894802	15.32484857	18.53571962	16.70016875	16.21935762	16.07100139	15.21905505	15.94118519	14.61626165	16.96733885	16.42693627	17.92725134	18.68652104	17.34339394	14.52423561	16.48499592	15.61746747	16.09677691	15.38444651	15.74743251	14.89088174	13.86428289	15.79806672	17.03515349	16.67311581	15.6303809	18.41890673	15.58660526	18.50474529	17.71947572	16.78192316	15.78189755	17.79994559	17.34378428	15.92948959	19.1165318	17.2647358	17.00802368	16.00698345	17.04880613	17.88542827	16.27479672	17.00981769	18.29600205	16.05549428	17.61480329	17.14136876	16.40613856	19.16691331	17.17340387	17.37260153	15.90635042	15.76704643	16.96641533	17.60558803	17.28330544	17.46907736	15.47996968	17.71826529	17.47928293	16.91267887	13.47851685	17.7542873	15.71826529	18.38410918	15.86227412	16.61519856	17.97076313	17.51776933	18.26657153	16.61481048	17.31863989	15.83021808	17.33484066	17.86724254	17.23859133
hsa-miR-144*	5.80735492	5.95419631	6.04439412	5.169925	5.28540222	5.12928302	5.64385619	4.45943162	6.02236781	6.28540222	7.04439412	5.24792751	5.24792751	4.32192809	6.87036472	5.12928302	4.64385619	6.87036472	4.169925	4.70043972	4.9068906	3.45943162	5.93073734	7.08746284	4.5849625	6.76818432	5.88264305	6.67242534	4.80735492	5.72792045	5.83289001	6.08746284	4.24792751	5.93073734	5.64385619	3.5849625	7	5.24792751	5.42626475	4.9068906	6.56985561	4.45943162	4.32192809	6.42626475	4.7548875	8.09803208	5.80735492	4.45943162	4.9068906	4.52356196	5.55458885	5.52356196	5.67242534	6.61470984	4.80735492	6.04439412	5.08746284	4.80735492	3.32192809	5.24792751	4.24792751	5.04439412	6.12928302	3.5849625	4.32192809	5.70043972	4.5849625	5.357552	6	5.83289001	6.18982456	4.857981	7.033423	4.08746284	5.93073734	5.45943162	4.857981	7.23840474	4.7548875	5.28540222	2.5849625	6.169925	5.97727992	3.5849625	5.64385619
hsa-miR-144	4.9068906	3.32192809	0	4.169925	2.32192809	0	0	0	1.5849625	5.20945337	0	4.9068906	4.39231742	0	2.80735492	0	0	1.5849625	1.5849625	1	2.5849625	3.32192809	4.169925	0	3.45943162	2	1	1	0	0	0	0	0	4.5849625	0	2.5849625	4.169925	3.169925	3.5849625	2	3.169925	2.32192809	2.80735492	2	3.45943162	6.64385619	0	0	3.169925	3.9068906	0	2	5	1.5849625	3.169925	5.80735492	0	4.5849625	3	2	0	0	5.64385619	0	0	5.32192809	0	5.20945337	4.39231742	3.45943162	1.5849625	0	1	2.80735492	2.80735492	1	3.5849625	5.9068906	3	0	0	1	3.9068906	1	4.7548875
hsa-miR-145	10.32867493	8.73809226	8.8917837	11.37232095	10.55554777	11.98903964	8.54303182	11.17305246	10.13057056	10.37286506	10.56605404	12.47319838	10.33873638	11.55554777	9.43462823	9.78135971	10.02928723	8.78790256	11.30947635	9.40726776	11.4325419	11.66133275	10.63934071	10.1176431	9.63662462	10.47370575	10.48984796	9.39660478	9.65105169	9.41362793	8.82336724	11.5028318	10.91064273	9.69522829	9.49385545	11.49585503	9.57553925	12.10361566	11.32923574	10.73386272	9.64565843	11.12734954	11.28308835	10.49884921	12.31656439	10.96650545	10.9893945	11.02167404	11.28077077	11.06810648	9.32192809	11.44708323	11.64880695	8.97154355	10.37068741	10.94690627	11.58730873	12.09803208	10.28771238	12.83447105	9.67065625	11.28077077	10.85953479	11.7984718	12.56724311	10.44914865	10.23481743	11.24019505	10.18982456	10.54978467	8.6329952	11.93516505	11.40407714	12.45121111	11.10721708	10.35974956	11.01541505	10.01959073	13.12282799	10.42731284	11.92109709	9.50183718	10.6926155	11.21067134	9.51569984
hsa-miR-145*	5.08746284	5.39231742	5.32192809	5.28540222	5.39231742	7.09803208	4.08746284	6.87036472	6.06608919	4	6.76818432	6.02236781	4.857981	7.36632221	5.45943162	6.22881869	5.78135971	5.28540222	5.32192809	5.357552	6.02236781	5.9068906	5.28540222	5.357552	4.70043972	6.10852446	5	5.20945337	5.80735492	5	4.857981	7.30378075	6.55458885	4.64385619	5.67242534	6.04439412	3.9068906	5.67242534	5.42626475	5.5849625	4.32192809	5.32192809	5.78135971	5.72792045	6.94251451	4.95419631	6.20945337	5.169925	5.4918531	5.55458885	5.52356196	6	6.28540222	5.55458885	5.4918531	4.169925	6.53915881	6.14974712	5.67242534	6.4429435	5.42626475	7.39231742	5.97727992	7.12928302	6.7548875	4.24792751	5.97727992	5.72792045	5.32192809	5.357552	5.24792751	6.98868469	6.79441587	6.30378075	5.45943162	5.9068906	5.52356196	3.9068906	6.87036472	5.32192809	6.93073734	5.20945337	5.357552	5.45943162	5.04439412
hsa-miR-152	8.92184094	7.357552	7.55458885	8.67242534	8.31288296	8.77148947	7.61470984	8.39660478	8.00562455	7.91288934	7.09803208	8.59991284	8.32192809	7.69348696	8.22881869	8.25266543	8.169925	7.73470962	7.74146699	7.26678654	8.66533592	7.98868469	8.42206477	7.33091688	7.57742883	7.94836723	7.49984589	7.857981	7.96578428	7.46760555	7.89481776	8.30378075	8.79116289	7.61470984	7.62935662	8.17990909	6.68650053	8.32642949	8.08746284	8.46760555	7.05528244	8.75154406	8.96000193	7.67242534	8.30378075	8.32642949	7.87036472	7.12928302	7.88874325	8.91886324	8.11374217	8.64745843	8.6329952	8.30833903	8.13955135	7.857981	8.06608919	8.027906	7.77478706	7.33985	8.56224242	8	8.68650053	8.08214904	8.05528244	7.51569984	7.93073734	8.15481811	7.55458885	8.10328781	7.56985561	8.33091688	8.16490693	8.64385619	7.34872815	8.20945337	8.82972274	8.31288296	8.28540222	6.87036472	8.47167521	8.169925	8.79766153	7.98299357	8.56985561
hsa-miR-191	9.93516505	9.46760555	9.08480839	9.58871464	9.41362793	9.00562455	9.26209485	9.55842071	9.46964182	9.90237511	9.59058705	9.34651373	9.9068906	8.47573343	8.89784546	9.14720492	10.04984855	8.76487159	9.20457114	9.37721053	10.11504365	8.57742883	9.78463485	9.54109662	9.91886324	9.70390357	9.63481105	9.81698362	9.8008999	9.68825031	8.8008999	8.97727992	9.14974712	9.99576715	8.51569984	8.77478706	9.74651432	9.27146303	9.0768156	9.71938882	9.69870467	8.85174904	9.46964182	9.27844946	7.70043972	9.63843591	9.18982456	9.14720492	9.92184094	8.6617781	8.90086681	9.69522829	9.11374217	9.58683979	9.91139199	9.56795608	10.34429591	7.29462075	9.36850646	9.61654884	9.51569984	8.81378119	9.24079133	9.00842862	9.41996018	9.53527538	9.3858624	9.34429591	9.85018684	9.85953479	9.67242534	8.75822321	9.3858624	9.09803208	10.15228484	9.6128685	9.2737956	9.32418055	8.90086681	9.62935662	9.17990909	8.99717948	10.04439412	9.73301532	8.97727992
hsa-miR-191*	4.5849625	3.5849625	3.45943162	3	4.45943162	1.5849625	3.45943162	3.80735492	2.80735492	3.169925	4.169925	3.45943162	4.9068906	1	1	3.9068906	3.169925	2.80735492	3.5849625	4.24792751	4.169925	0	4.08746284	3.169925	3.169925	4.80735492	4.169925	4.32192809	3.70043972	1.5849625	2.5849625	2	3.169925	3.70043972	1.5849625	0	3.5849625	2.32192809	3.5849625	4.32192809	3.5849625	2.80735492	4.857981	2.32192809	1	2	3.169925	2.5849625	3.9068906	2	3.45943162	3.169925	2.80735492	4.7548875	4.7548875	3.45943162	3.169925	0	3.32192809	3	3.80735492	3.32192809	4.24792751	3.32192809	1	4.32192809	3.9068906	2.80735492	4.5849625	3.32192809	4.08746284	1	1	2	2.32192809	3.9068906	3.9068906	3.45943162	2.32192809	0	3.169925	2.32192809	4.32192809	4.39231742	3.9068906
